,earnings,gender,age,region,education,degree
36444,12.98076916,male,23,South,12,highschool
36445,10.43956089,male,46,Midwest,10,highschool
36446,16.59567261,female,36,Midwest,12,highschool
36447,12.01923084,female,62,Midwest,12,highschool
36448,15.77909279,female,60,Midwest,13,highschool
36449,9,female,58,Midwest,16,highschool
36450,12.01923084,female,36,Midwest,13,highschool
36451,12.01923084,male,33,Midwest,12,highschool
36452,12.74038506,male,23,Midwest,13,highschool
36453,13.46153831,male,34,Midwest,13,highschool
36454,6.222222328,male,55,Midwest,12,highschool
36455,17.09401703,female,36,Midwest,13,highschool
36456,12.5,female,30,Midwest,16,highschool
36457,31.25,male,28,Midwest,16,highschool
36458,16.34615326,male,38,Midwest,12,highschool
36459,11.53846169,male,27,Midwest,12,highschool
36460,15.38461494,female,49,Midwest,12,highschool
36461,33.65384674,male,50,Midwest,14,highschool
36462,22.43589783,female,45,Midwest,13,highschool
36463,20.19230843,male,45,Midwest,16,highschool
36464,15.86538506,male,47,Midwest,12,highschool
36465,23.80952454,female,42,Midwest,14,highschool
36466,15.625,female,35,South,18,highschool
36467,8.413461685,female,47,South,13,highschool
36468,24.03846169,male,42,South,12,highschool
36469,10,female,58,South,10,highschool
36470,5.876068592,female,23,South,10,highschool
36471,16.23931694,male,37,South,12,highschool
36472,8.75,female,34,South,13,highschool
36473,21.36752129,female,46,South,16,highschool
36474,8.653845787,female,29,South,8,highschool
36475,48.07692337,male,35,South,16,highschool
36476,38.46154022,female,35,South,16,highschool
36477,17.30769157,male,38,Midwest,12,highschool
36478,17.09401703,male,29,Midwest,13,highschool
36479,11.53846169,male,27,Midwest,12,highschool
36480,8.17307663,female,27,Midwest,12,highschool
36481,12.40384579,male,61,Midwest,13,highschool
36482,21.63461494,female,55,Midwest,13,highschool
36483,27.88461494,male,58,Midwest,13,highschool
36484,27.40384674,female,50,Midwest,12,highschool
36485,16.23931694,male,42,Midwest,13,highschool
36486,15.625,male,41,Midwest,18,highschool
36487,3.214285612,male,21,Midwest,14,highschool
36488,19.23077011,female,39,Midwest,12,highschool
36489,12.5,male,42,Midwest,14,highschool
36490,4.647435665,male,42,West,12,highschool
36491,17.78846169,male,35,West,12,highschool
36492,12.15880871,male,55,West,14,highschool
36493,9.615385056,male,43,West,13,highschool
36494,5.547337055,male,25,West,12,highschool
36495,7.211538315,female,23,West,12,highschool
36496,11.53846169,female,31,South,16,highschool
36497,8.391608238,male,34,South,13,highschool
36498,12.39316273,male,24,West,16,highschool
36499,19.23077011,female,29,Midwest,16,highschool
36500,17.94871712,male,35,Midwest,16,highschool
36501,9.5,male,27,Midwest,11,highschool
36502,14.42307663,female,31,Midwest,10,highschool
36503,13.96153831,female,46,Midwest,16,highschool
36504,18.46153831,male,23,Midwest,9,highschool
36505,5,male,22,Midwest,6,highschool
36506,12.98076916,female,23,Midwest,13,highschool
36507,9.134614944,male,29,Midwest,13,highschool
36508,18.78354263,male,39,Midwest,12,highschool
36509,4.807692528,male,50,Midwest,12,highschool
36510,20.19230843,female,58,Midwest,13,highschool
36511,7.211538315,female,28,Midwest,12,highschool
36512,34.23077011,male,46,Midwest,16,highschool
36513,22.22222137,male,48,Midwest,16,highschool
36514,6.804733753,female,34,Midwest,13,highschool
36515,11.26000023,male,50,Midwest,12,highschool
36516,11.05769253,female,52,Midwest,14,highschool
36517,9,male,46,Midwest,14,highschool
36518,7.5,female,36,Midwest,14,highschool
36519,7,female,57,Midwest,13,highschool
36520,13.02884579,female,27,South,16,highschool
36521,20.83333397,male,27,Midwest,16,highschool
36522,7.211538315,female,47,Midwest,19,bachelor
36523,27.35042763,male,39,West,16,highschool
36524,30.28846169,male,49,West,14,highschool
36525,12.01923084,male,28,West,12,highschool
36526,12.01923084,male,26,West,12,highschool
36527,16.82692337,male,25,West,12,highschool
36528,9.615385056,male,40,West,12,highschool
36529,9.615385056,female,35,West,12,highschool
36530,38.46154022,male,38,West,16,highschool
36531,13.22115421,male,26,South,12,highschool
36532,14.6875,female,60,West,14,highschool
36533,24.03846169,male,35,West,16,highschool
36534,8.307692528,male,25,West,12,highschool
36535,9.553846359,female,25,West,12,highschool
36536,23.07692337,male,54,West,12,highschool
36537,8.72307682,female,50,West,12,highschool
36538,6.923077106,male,36,West,12,highschool
36539,5.769230843,male,35,West,12,highschool
36540,19.23077011,female,47,West,16,highschool
36541,19.23077011,male,53,West,16,highschool
36542,13.46153831,male,34,West,13,highschool
36543,28.84615326,female,36,West,14,highschool
36544,29.34615326,male,42,West,14,highschool
36545,16.34615326,male,33,West,12,highschool
36546,5.992307663,female,64,West,12,highschool
36547,9.615385056,male,21,West,11,highschool
36548,5.769230843,male,21,West,11,highschool
36549,5.769230843,male,21,West,11,highschool
36550,21.63461494,female,33,West,13,highschool
36551,36.05769348,male,37,West,13,highschool
36552,14.47245598,male,40,West,13,highschool
36553,8.75,female,42,West,11,highschool
36554,18.99038506,male,47,West,14,highschool
36555,14.48269272,female,45,West,13,highschool
36556,6.868131638,male,46,South,13,highschool
36557,24.17582512,female,42,West,14,highschool
36558,32.96703339,male,47,West,12,highschool
36559,21.63461494,female,39,West,16,highschool
36560,14.42307663,female,33,South,12,highschool
36561,8.509614944,male,40,Midwest,12,highschool
36562,12.01923084,female,49,Midwest,12,highschool
36563,25,female,54,Midwest,14,highschool
36564,18.46153831,male,53,Midwest,16,highschool
36565,17.38581657,female,54,Midwest,18,highschool
36566,18.33333397,male,55,Midwest,16,highschool
36567,6.730769157,male,47,Midwest,12,highschool
36568,11.53846169,female,42,Midwest,12,highschool
36569,10.98901081,female,48,Midwest,13,highschool
36570,11.53846169,male,48,Midwest,14,highschool
36571,10.09615421,female,26,South,13,highschool
36572,32.05128098,male,40,South,12,highschool
36573,9.890110016,female,21,South,13,highschool
36574,18.75,female,49,South,12,highschool
36575,12.82051277,female,31,South,14,highschool
36576,17.60683823,female,42,South,16,highschool
36577,35.25640869,male,43,South,18,highschool
36578,14.42307663,male,52,West,12,highschool
36579,12.5,female,52,West,12,highschool
36580,22.59615326,male,60,West,14,highschool
36581,22.03525734,male,48,West,11,highschool
36582,13.46153831,female,58,West,13,highschool
36583,12.5,male,31,West,12,highschool
36584,14.42307663,female,33,West,13,highschool
36585,6.009615421,male,26,West,8,highschool
36586,16.82692337,male,29,West,12,highschool
36587,12.98076916,female,56,Midwest,12,highschool
36588,21.63461494,male,58,Midwest,12,highschool
36589,3.496503592,male,44,Midwest,8,highschool
36590,4.700854778,male,62,Midwest,9,highschool
36591,7.75,female,50,Midwest,16,highschool
36592,9.759614944,female,29,Midwest,14,highschool
36593,15.44117641,male,32,Midwest,12,highschool
36594,12.17948723,male,31,Midwest,12,highschool
36595,9.134614944,female,28,Midwest,16,highschool
36596,18.26922989,male,50,Midwest,13,highschool
36597,14.42307663,male,47,Midwest,12,highschool
36598,8,female,22,Midwest,14,highschool
36599,15,male,44,Midwest,12,highschool
36600,19.23077011,female,42,Midwest,12,highschool
36601,17.30769157,male,45,Midwest,13,highschool
36602,13.46153831,female,60,South,13,highschool
36603,21.15384674,male,48,South,12,highschool
36604,57.69230652,male,25,South,12,highschool
36605,23.55769157,male,34,South,12,highschool
36606,8.653845787,female,36,South,13,highschool
36607,11.53846169,male,27,South,16,highschool
36608,7.307692528,female,46,South,12,highschool
36609,9.615385056,male,44,South,8,highschool
36610,6.009615421,female,44,South,8,highschool
36611,2.958579779,female,45,South,6,highschool
36612,12.01923084,female,52,South,12,highschool
36613,13.16974831,female,42,South,12,highschool
36614,15,male,51,South,12,highschool
36615,18.50961494,male,60,South,13,highschool
36616,15,male,33,South,18,highschool
36617,6.857142925,male,28,South,13,highschool
36618,11.53846169,male,23,South,13,highschool
36619,10.76923084,male,23,South,13,highschool
36620,22.72727203,female,63,South,13,highschool
36621,29.9145298,male,44,South,12,highschool
36622,14.42307663,male,36,South,12,highschool
36623,6.25,female,34,South,12,highschool
36624,8.241758347,male,33,South,16,highschool
36625,10.57692337,female,41,South,13,highschool
36626,10.57692337,male,41,South,12,highschool
36627,21.53846169,male,45,South,13,highschool
36628,13.46153831,male,53,South,16,highschool
36629,13.46153831,female,26,South,16,highschool
36630,12.5,male,35,South,12,highschool
36631,31.97115326,male,36,South,20,bachelor
36632,10.57692337,male,40,South,12,highschool
36633,11.21794891,male,26,Midwest,16,highschool
36634,11.05769253,male,24,South,12,highschool
36635,23.14999962,male,32,South,14,highschool
36636,28.84615326,female,47,South,16,highschool
36637,10.76923084,male,22,South,14,highschool
36638,41.92307663,female,40,South,18,highschool
36639,12.17067337,female,56,South,12,highschool
36640,4.807692528,female,26,South,12,highschool
36641,13.36538506,female,45,South,16,highschool
36642,25.64102554,male,46,South,16,highschool
36643,9.134614944,female,29,South,14,highschool
36644,14.23076916,male,32,South,13,highschool
36645,9.134614944,male,25,South,13,highschool
36646,9.615385056,female,22,South,12,highschool
36647,21.63461494,male,45,South,12,highschool
36648,10.15384579,female,44,South,12,highschool
36649,24.57692337,male,23,South,12,highschool
36650,21.36752129,male,31,South,14,highschool
36651,13.94230747,male,29,South,12,highschool
36652,14.42307663,male,54,South,13,highschool
36653,14.90384579,female,44,South,13,highschool
36654,20.04909897,female,28,South,20,bachelor
36655,11.05769253,female,23,South,13,highschool
36656,9.134614944,female,48,South,6,highschool
36657,23.07692337,male,30,South,12,highschool
36658,17.30769157,male,26,South,16,highschool
36659,17.78846169,female,33,South,12,highschool
36660,16.82692337,male,30,South,13,highschool
36661,16.99463272,female,32,South,13,highschool
36662,14.10256386,female,38,South,16,highschool
36663,9.615385056,female,33,South,12,highschool
36664,15,female,51,South,12,highschool
36665,23.55769157,female,62,South,14,highschool
36666,4.39560461,female,39,South,12,highschool
36667,6.593406677,female,41,South,6,highschool
36668,13.46153831,male,59,South,13,highschool
36669,11.15384579,male,28,South,12,highschool
36670,5.769230843,female,22,South,12,highschool
36671,13.70192337,male,40,South,18,highschool
36672,16.66666603,male,35,South,16,highschool
36673,9.615385056,female,38,South,12,highschool
36674,13.01775169,male,45,West,12,highschool
36675,10.09615421,female,45,West,12,highschool
36676,9.134614944,female,41,West,12,highschool
36677,8.653845787,male,47,West,14,highschool
36678,20.97902107,male,41,West,14,highschool
36679,10.38461494,female,49,West,12,highschool
36680,17.78846169,male,43,West,12,highschool
36681,14.42307663,female,48,West,12,highschool
36682,30.36437225,male,46,West,16,highschool
36683,6.009615421,female,23,West,12,highschool
36684,11.05769253,male,25,West,12,highschool
36685,16.15384674,male,27,West,13,highschool
36686,12.01923084,female,24,West,14,highschool
36687,9.615385056,male,31,West,14,highschool
36688,20.19230843,male,36,West,11,highschool
36689,16.34615326,male,38,West,13,highschool
36690,10.98901081,female,37,West,13,highschool
36691,14.42307663,female,43,West,13,highschool
36692,20.88461494,male,30,West,13,highschool
36693,23.07692337,male,54,West,13,highschool
36694,7.228022099,male,44,West,13,highschool
36695,13.46153831,male,52,West,13,highschool
36696,6.349999905,female,41,West,12,highschool
36697,13.46153831,female,51,West,6,highschool
36698,8.17307663,male,47,West,12,highschool
36699,13.46153831,female,45,West,13,highschool
36700,8.557692528,male,36,West,8,highschool
36701,12.36263752,female,34,Midwest,20,bachelor
36702,32.05128098,male,43,Midwest,19,bachelor
36703,11.53846169,male,46,Midwest,12,highschool
36704,8.791209221,female,37,Midwest,14,highschool
36705,43.26922989,female,31,Midwest,18,highschool
36706,18.07692337,male,31,Midwest,12,highschool
36707,20.67307663,female,52,Midwest,14,highschool
36708,18.80341911,male,32,Midwest,16,highschool
36709,16.78356552,female,33,Midwest,16,highschool
36710,18.75,male,55,West,16,highschool
36711,18.75,female,55,West,16,highschool
36712,17.30769157,male,31,West,6,highschool
36713,22.11538506,female,50,West,18,highschool
36714,18.46153831,male,50,West,14,highschool
36715,32.21154022,female,52,West,16,highschool
36716,12.16346169,female,35,West,13,highschool
36717,18.26922989,male,43,West,12,highschool
36718,20.5615387,female,40,West,12,highschool
36719,12.82051277,female,44,West,14,highschool
36720,5.769230843,female,28,West,16,highschool
36721,4.807692528,male,34,West,16,highschool
36722,21.63461494,male,52,South,16,highschool
36723,14.42307663,female,60,South,13,highschool
36724,11.17647076,male,48,West,16,highschool
36725,15.9663868,female,46,West,14,highschool
36726,10.81730747,female,48,West,13,highschool
36727,11.05769253,female,23,West,13,highschool
36728,13.84615421,female,55,West,8,highschool
36729,28.84615326,male,31,West,12,highschool
36730,8.307692528,female,52,West,12,highschool
36731,14.15598297,female,53,West,16,highschool
36732,33.21678162,male,56,West,18,highschool
36733,4.807692528,female,46,West,8,highschool
36734,8.653845787,male,25,West,6,highschool
36735,15.38461494,female,57,West,12,highschool
36736,14.42307663,female,29,West,13,highschool
36737,11.21794891,male,30,West,18,highschool
36738,12.01923084,female,24,West,12,highschool
36739,36.05769348,female,48,West,13,highschool
36740,16.46105766,male,28,West,16,highschool
36741,13.04086494,female,27,West,12,highschool
36742,6.410256386,male,32,South,12,highschool
36743,6.410256386,male,24,Midwest,12,highschool
36744,21.63461494,male,46,West,16,highschool
36745,14.42307663,female,48,West,16,highschool
36746,25.96153831,male,33,South,6,highschool
36747,25.30364418,male,46,West,12,highschool
36748,16.02564049,male,62,West,18,highschool
36749,11.53846169,male,63,West,12,highschool
36750,9.230769157,female,26,West,13,highschool
36751,31.25,male,35,West,16,highschool
36752,15.86538506,female,32,West,16,highschool
